date,lat[unit="degrees_north"],lon[unit="degrees_east"],dir[unit="degree"],mod[unit="m s-1"],mslp[unit="Pa"],prec[unit="kg m-2"],rh[unit="1"],temp[unit="K"]
2017-11-10T10:00:00Z,43.339286234347675,-5.858834520544583,266.5155029296875,3.3544657230377197,103293.875,0.6599998474121094,0.964444100856781,285.34161376953125
2017-11-10T11:00:00Z,43.339286234347675,-5.858834520544583,318.95391845703125,3.2882444858551025,103341.453125,0.7399997711181641,0.966326117515564,285.8789367675781
2017-11-10T12:00:00Z,43.339286234347675,-5.858834520544583,319.714599609375,4.226308345794678,103386.4453125,0.3100004196166992,0.8650718331336975,287.2466125488281
2017-11-10T13:00:00Z,43.339286234347675,-5.858834520544583,314.20306396484375,3.5313093662261963,103368.9140625,0.22999954223632812,0.824539840221405,287.7204895019531
2017-11-10T14:00:00Z,43.339286234347675,-5.858834520544583,325.46490478515625,3.1822402477264404,103349.953125,0.1400003433227539,0.7863336205482483,287.9783020019531
2017-11-10T15:00:00Z,43.339286234347675,-5.858834520544583,328.0148620605469,1.7018290758132935,103291.0078125,0.039999961853027344,0.751771092414856,287.9840087890625
2017-11-10T16:00:00Z,43.339286234347675,-5.858834520544583,331.8540954589844,1.9006048440933228,103248.1796875,0.0,0.8136941194534302,287.2593688964844
2017-11-10T17:00:00Z,43.339286234347675,-5.858834520544583,355.2453308105469,1.4710755348205566,103289.1171875,0.05000019073486328,0.9565214514732361,285.535888671875
2017-11-10T18:00:00Z,43.339286234347675,-5.858834520544583,293.7923889160156,0.33811524510383606,103300.5625,0.15999984741210938,0.9999629259109497,284.5281982421875
2017-11-10T19:00:00Z,43.339286234347675,-5.858834520544583,305.4436340332031,0.2036856710910797,103334.890625,0.10000038146972656,0.9999894499778748,283.8216247558594
2017-11-10T20:00:00Z,43.339286234347675,-5.858834520544583,280.3830261230469,0.5918622016906738,103376.7890625,0.19999980926513672,0.9999979734420776,283.6966247558594
2017-11-10T21:00:00Z,43.339286234347675,-5.858834520544583,254.5427703857422,1.449233055114746,103409.421875,0.21000003814697266,1.0,283.8651123046875
2017-11-10T22:00:00Z,43.339286234347675,-5.858834520544583,256.9204406738281,2.397714614868164,103407.609375,0.09999942779541016,0.9588566422462463,283.8377990722656
2017-11-10T23:00:00Z,43.339286234347675,-5.858834520544583,264.5711669921875,1.490376591682434,103367.1015625,0.010000228881835938,0.9714382886886597,283.36505126953125
2017-11-11T00:00:00Z,43.339286234347675,-5.858834520544583,286.2344970703125,1.0560954809188843,103332.5859375,0.0,0.9849214553833008,282.4980773925781
2017-11-11T01:00:00Z,43.339286234347675,-5.858834520544583,281.0343322753906,0.7249453067779541,103274.15625,0.010000228881835938,0.9624413847923279,283.5351257324219
2017-11-11T02:00:00Z,43.339286234347675,-5.858834520544583,263.1371154785156,1.1817066669464111,103236.359375,0.010000228881835938,0.9536245465278625,283.5831298828125
2017-11-11T03:00:00Z,43.339286234347675,-5.858834520544583,283.52447509765625,1.6219565868377686,103197.875,0.009999275207519531,0.9521117210388184,283.2906188964844
2017-11-11T04:00:00Z,43.339286234347675,-5.858834520544583,270.4570617675781,1.449411392211914,103162.4453125,0.010000228881835938,0.9398695230484009,283.0662536621094
2017-11-11T05:00:00Z,43.339286234347675,-5.858834520544583,277.89361572265625,1.2945636510849,103144.3671875,0.0,0.9365800023078918,282.01092529296875
